"customer_id","rental_id","payment_date","rental_count"
533,11918,"2007-03-17 14:37:08.996577","33"
438,10607,"2007-03-01 13:13:09.996577","33"
451,15651,"2007-03-23 07:00:15.996577","33"
172,8944,"2007-04-30 01:40:10.996577","33"
84,1320,"2007-02-15 09:10:39.996577","33"
86,11916,"2007-03-17 14:34:17.996577","33"
438,2206,"2007-02-18 00:43:11.996577","33"
64,6744,"2007-04-12 12:58:54.996577","33"
438,12654,"2007-03-18 17:25:06.996577","33"
86,10536,"2007-03-01 10:50:19.996577","33"
314,6192,"2007-04-11 10:13:07.996577","33"
102,5716,"2007-04-10 09:27:49.996577","33"
114,4025,"2007-04-07 00:41:50.996577","33"
64,9832,"2007-04-30 10:30:15.996577","33"
297,13888,"2007-03-20 14:08:08.996577","33"
102,7247,"2007-04-27 09:01:24.996577","33"
438,7357,"2007-04-27 13:16:57.996577","33"
390,12803,"2007-03-18 22:56:47.996577","33"
102,11183,"2007-03-02 09:28:58.996577","33"
172,9118,"2007-04-30 07:52:44.996577","33"
297,6156,"2007-04-11 08:14:14.996577","33"
522,11830,"2007-03-17 11:21:41.996577","33"
86,4571,"2007-04-08 04:03:07.996577","33"
454,2048,"2007-02-17 13:23:55.996577","33"
172,6246,"2007-04-11 13:26:17.996577","33"
7,10989,"2007-03-02 03:09:20.996577","33"
462,12466,"2007-03-18 10:05:21.996577","33"
451,12422,"2007-03-18 08:41:38.996577","33"
454,1844,"2007-02-16 22:22:19.996577","33"
172,11499,"2007-03-16 21:22:38.996577","33"
237,13922,"2007-03-20 15:31:03.996577","33"
172,7638,"2007-04-27 23:41:52.996577","33"
64,4819,"2007-04-08 15:47:41.996577","33"
454,8806,"2007-04-29 20:05:00.996577","33"
314,6763,"2007-04-12 13:55:00.996577","33"
438,13319,"2007-03-19 18:03:39.996577","33"
314,12434,"2007-03-18 09:06:34.996577","33"
7,3639,"2007-04-06 05:37:43.996577","33"
237,8835,"2007-04-29 21:13:01.996577","33"
314,13120,"2007-03-19 10:16:04.996577","33"
114,14158,"2007-03-21 01:11:46.996577","33"
297,6984,"2007-04-26 23:24:56.996577","33"
102,13420,"2007-03-19 21:25:51.996577","33"
84,14330,"2007-03-21 06:57:46.996577","33"
114,3144,"2007-02-20 18:42:46.996577","33"
462,13492,"2007-03-20 00:00:30.996577","33"
451,4794,"2007-04-08 14:58:37.996577","33"
86,8850,"2007-04-29 21:52:46.996577","33"
84,15190,"2007-03-22 14:26:04.996577","33"
7,10644,"2007-03-01 14:20:26.996577","33"
314,5241,"2007-04-09 11:47:40.996577","33"
172,4820,"2007-04-08 15:53:49.996577","33"
438,13414,"2007-03-19 21:16:00.996577","33"
86,4235,"2007-04-07 11:34:18.996577","33"
451,11167,"2007-03-02 08:44:17.996577","33"
533,1859,"2007-02-16 23:42:04.996577","33"
462,1773,"2007-02-16 16:42:09.996577","33"
51,14512,"2007-03-21 13:15:35.996577","33"
86,2518,"2007-02-18 22:44:49.996577","33"
451,1202,"2007-02-15 00:36:30.996577","33"
522,10223,"2007-04-30 23:51:41.996577","33"
172,13937,"2007-03-20 15:51:17.996577","33"
102,9151,"2007-04-30 09:19:19.996577","33"
51,5606,"2007-04-10 03:36:21.996577","33"
84,5221,"2007-04-09 10:30:49.996577","33"
84,2012,"2007-02-17 10:25:41.996577","33"
522,13605,"2007-03-20 04:34:43.996577","33"
84,12364,"2007-03-18 06:23:35.996577","33"
462,8066,"2007-04-28 15:48:35.996577","33"
7,6295,"2007-04-11 15:59:24.996577","33"
462,15581,"2007-03-23 04:10:39.996577","33"
114,12326,"2007-03-18 05:10:25.996577","33"
51,8495,"2007-04-29 07:33:32.996577","33"
51,12184,"2007-03-18 00:04:26.996577","33"
454,4562,"2007-04-08 03:36:58.996577","33"
64,10185,"2007-04-30 22:40:37.996577","33"
51,13882,"2007-03-20 13:51:52.996577","33"
84,9680,"2007-04-30 05:10:12.996577","33"
533,16006,"2007-03-23 19:29:35.996577","33"
7,4856,"2007-04-08 17:16:04.996577","33"
230,6251,"2007-04-11 13:34:46.996577","33"
462,7324,"2007-04-27 12:11:05.996577","33"
522,3188,"2007-02-20 21:38:53.996577","33"
51,11302,"2007-03-02 14:06:29.996577","33"
237,13969,"2007-03-20 17:11:06.996577","33"
172,12350,"2007-03-18 05:58:12.996577","33"
114,9717,"2007-04-30 06:53:07.996577","33"
390,13501,"2007-03-20 00:24:46.996577","33"
64,7476,"2007-04-27 17:37:22.996577","33"
7,13594,"2007-03-20 04:21:57.996577","33"
533,4788,"2007-04-08 14:46:01.996577","33"
102,7119,"2007-04-27 04:23:58.996577","33"
114,6188,"2007-04-11 10:00:13.996577","33"
522,9335,"2007-04-30 16:29:19.996577","33"
237,15139,"2007-03-22 12:06:37.996577","33"
64,12409,"2007-03-18 08:12:24.996577","33"
438,1431,"2007-02-15 16:54:55.996577","33"
114,14867,"2007-03-22 01:43:12.996577","33"
522,7955,"2007-04-28 12:00:02.996577","33"
314,14815,"2007-03-21 23:41:10.996577","33"
297,13330,"2007-03-19 18:27:47.996577","33"
522,8181,"2007-04-28 20:47:04.996577","33"
462,7935,"2007-04-28 11:01:43.996577","33"
314,14409,"2007-03-21 09:22:01.996577","33"
297,15711,"2007-03-23 09:11:26.996577","33"
462,12802,"2007-03-18 22:56:07.996577","33"
84,5237,"2007-04-09 11:25:24.996577","33"
64,9880,"2007-04-30 12:17:28.996577","33"
533,1421,"2007-02-15 16:25:30.996577","33"
102,7439,"2007-04-27 16:10:57.996577","33"
462,7762,"2007-04-28 05:02:49.996577","33"
462,12582,"2007-03-18 14:19:38.996577","33"
172,13342,"2007-03-19 18:50:02.996577","33"
172,12638,"2007-03-18 16:40:05.996577","33"
86,13874,"2007-03-20 13:40:14.996577","33"
297,15582,"2007-03-23 04:14:10.996577","33"
114,5418,"2007-04-09 19:10:01.996577","33"
451,1940,"2007-02-17 06:10:48.996577","33"
314,7276,"2007-04-27 10:10:23.996577","33"
533,2770,"2007-02-19 16:22:48.996577","33"
237,15337,"2007-03-22 19:18:17.996577","33"
114,16047,"2007-03-23 21:11:14.996577","33"
314,8073,"2007-04-28 15:57:28.996577","33"
172,4821,"2007-04-08 15:56:34.996577","33"
237,11772,"2007-03-17 08:47:23.996577","33"
522,1289,"2007-02-15 07:12:35.996577","33"
462,15943,"2007-03-23 17:17:58.996577","33"
314,5856,"2007-04-10 16:25:58.996577","33"
7,2709,"2007-02-19 12:28:52.996577","33"
314,8328,"2007-04-29 02:34:50.996577","33"
84,8019,"2007-04-28 14:06:09.996577","33"
114,7316,"2007-04-27 11:47:29.996577","33"
462,16013,"2007-03-23 19:45:43.996577","33"
522,12494,"2007-03-18 11:22:15.996577","33"
51,1477,"2007-02-15 19:39:44.996577","33"
230,8653,"2007-04-29 13:32:49.996577","33"
51,5473,"2007-04-09 21:47:37.996577","33"
522,5532,"2007-04-10 00:45:57.996577","33"
451,14500,"2007-03-21 12:39:56.996577","33"
522,10411,"2007-03-01 06:24:58.996577","33"
297,7867,"2007-04-28 08:37:20.996577","33"
114,3484,"2007-04-05 21:51:37.996577","33"
454,6701,"2007-04-12 11:16:25.996577","33"
454,13805,"2007-03-20 11:21:38.996577","33"
314,9318,"2007-04-30 15:42:56.996577","33"
102,2419,"2007-02-18 15:49:50.996577","33"
297,12472,"2007-03-18 10:27:14.996577","33"
64,14316,"2007-03-21 06:28:13.996577","33"
230,5061,"2007-04-09 02:59:16.996577","33"
390,6215,"2007-04-11 11:21:02.996577","33"
86,2141,"2007-02-17 20:10:00.996577","33"
51,8880,"2007-04-29 22:45:21.996577","33"
438,6138,"2007-04-11 07:04:30.996577","33"
64,13971,"2007-03-20 17:13:19.996577","33"
114,8496,"2007-04-29 07:33:59.996577","33"
533,6837,"2007-04-12 17:28:11.996577","33"
438,5870,"2007-04-10 17:08:51.996577","33"
7,1810,"2007-02-16 19:34:26.996577","33"
114,8590,"2007-04-29 11:00:46.996577","33"
297,6064,"2007-04-11 02:51:44.996577","33"
314,3656,"2007-04-06 06:23:48.996577","33"
237,2156,"2007-02-17 21:36:38.996577","33"
7,5921,"2007-04-10 20:03:38.996577","33"
7,11542,"2007-03-16 23:19:58.996577","33"
390,13546,"2007-03-20 02:18:50.996577","33"
297,10264,"2007-03-01 01:31:38.996577","33"
533,12655,"2007-03-18 17:26:10.996577","33"
451,5005,"2007-04-08 23:50:10.996577","33"
7,12730,"2007-03-18 20:23:27.996577","33"
462,13041,"2007-03-19 07:34:04.996577","33"
7,4787,"2007-04-08 14:44:30.996577","33"
230,1744,"2007-02-16 15:08:24.996577","33"
114,13459,"2007-03-19 23:14:06.996577","33"
86,3945,"2007-04-06 20:03:26.996577","33"
454,6260,"2007-04-11 13:54:55.996577","33"
454,1938,"2007-02-17 05:47:02.996577","33"
114,12506,"2007-05-14 13:44:29.996577","33"
230,11148,"2007-03-02 08:15:34.996577","33"
51,13302,"2007-03-19 17:22:52.996577","33"
230,8032,"2007-04-28 14:45:26.996577","33"
462,6583,"2007-04-12 05:10:57.996577","33"
102,8664,"2007-04-29 14:04:53.996577","33"
390,15222,"2007-03-22 15:40:56.996577","33"
7,10330,"2007-03-01 03:25:30.996577","33"
454,3362,"2007-02-21 10:48:20.996577","33"
237,10058,"2007-04-30 17:48:47.996577","33"
533,2956,"2007-02-20 05:15:49.996577","33"
64,7045,"2007-04-27 01:56:01.996577","33"
172,3032,"2007-02-20 10:26:56.996577","33"
314,14873,"2007-03-22 01:59:32.996577","33"
172,15902,"2007-03-23 15:56:29.996577","33"
172,13320,"2007-03-19 18:03:59.996577","33"
172,16038,"2007-03-23 20:42:57.996577","33"
84,8654,"2007-04-29 13:32:53.996577","33"
84,10540,"2007-03-01 10:53:08.996577","33"
237,7330,"2007-04-27 12:25:12.996577","33"
533,1954,"2007-02-17 07:06:21.996577","33"
462,8290,"2007-04-29 00:52:34.996577","33"
390,12105,"2007-03-17 21:23:11.996577","33"
451,3826,"2007-04-06 14:20:24.996577","33"
230,4509,"2007-04-08 01:01:04.996577","33"
172,15637,"2007-03-23 06:22:04.996577","33"
172,9218,"2007-04-30 11:43:01.996577","33"
172,1507,"2007-02-15 20:53:52.996577","33"
438,10512,"2007-03-01 10:04:45.996577","33"
438,4355,"2007-04-07 17:49:45.996577","33"
522,10675,"2007-03-01 15:40:23.996577","33"
51,13868,"2007-03-20 13:34:52.996577","33"
462,7932,"2007-04-28 10:53:20.996577","33"
102,9295,"2007-04-30 14:47:05.996577","33"
438,3315,"2007-02-21 06:45:30.996577","33"
533,8093,"2007-04-28 16:57:42.996577","33"
230,14340,"2007-03-21 07:06:47.996577","33"
86,7231,"2007-04-27 08:30:17.996577","33"
533,11758,"2007-03-17 08:01:28.996577","33"
454,15012,"2007-03-22 07:10:58.996577","33"
7,10514,"2007-03-01 10:07:52.996577","33"
230,6126,"2007-04-11 06:35:22.996577","33"
297,13721,"2007-03-20 08:31:25.996577","33"
86,13535,"2007-03-20 01:58:51.996577","33"
114,12685,"2007-03-18 18:19:55.996577","33"
533,8104,"2007-04-28 17:28:02.996577","33"
51,11751,"2007-03-17 07:36:22.996577","33"
86,9376,"2007-04-30 17:40:15.996577","33"
390,4022,"2007-04-07 00:18:32.996577","33"
454,15608,"2007-03-23 05:23:52.996577","33"
438,6563,"2007-04-12 04:02:35.996577","33"
390,13413,"2007-03-19 21:15:12.996577","33"
438,12524,"2007-05-14 13:44:29.996577","33"
522,8642,"2007-04-29 13:06:43.996577","33"
533,6781,"2007-04-12 14:50:13.996577","33"
237,15931,"2007-03-23 16:56:35.996577","33"
230,14017,"2007-03-20 19:23:58.996577","33"
51,14221,"2007-03-21 03:18:07.996577","33"
172,7261,"2007-04-27 09:43:27.996577","33"
51,14617,"2007-03-21 16:36:06.996577","33"
114,11547,"2007-03-16 23:27:50.996577","33"
454,12553,"2007-03-18 13:15:20.996577","33"
390,7595,"2007-04-27 22:00:49.996577","33"
230,2675,"2007-02-19 10:20:41.996577","33"
438,4446,"2007-04-07 21:40:42.996577","33"
522,14467,"2007-03-21 11:31:59.996577","33"
86,8803,"2007-04-29 19:54:50.996577","33"
438,2591,"2007-02-19 04:00:48.996577","33"
7,2250,"2007-02-18 03:32:02.996577","33"
390,4191,"2007-04-07 09:24:40.996577","33"
314,16021,"2007-03-23 20:06:25.996577","33"
64,13333,"2007-05-14 13:44:29.996577","33"
451,2909,"2007-02-20 01:47:36.996577","33"
237,4844,"2007-04-08 16:56:39.996577","33"
451,10337,"2007-03-01 03:30:12.996577","33"
7,14222,"2007-03-21 03:18:14.996577","33"
451,11790,"2007-03-17 09:28:34.996577","33"
390,3999,"2007-04-06 22:19:20.996577","33"
522,11696,"2007-03-17 05:29:35.996577","33"
533,8786,"2007-04-29 19:08:15.996577","33"
51,5304,"2007-04-09 14:16:32.996577","33"
533,10380,"2007-03-01 05:03:02.996577","33"
390,13618,"2007-03-20 05:05:12.996577","33"
102,3520,"2007-04-05 23:26:53.996577","33"
462,4728,"2007-04-08 11:27:27.996577","33"
237,6053,"2007-04-11 02:20:25.996577","33"
451,13666,"2007-03-20 06:48:45.996577","33"
64,13773,"2007-03-20 10:18:40.996577","33"
84,11899,"2007-03-17 13:57:38.996577","33"
114,15485,"2007-03-23 00:33:23.996577","33"
390,6430,"2007-04-11 22:32:00.996577","33"
230,12542,"2007-03-18 12:49:37.996577","33"
230,5269,"2007-04-09 12:51:31.996577","33"
462,11808,"2007-03-17 10:19:42.996577","33"
454,8481,"2007-04-29 07:14:23.996577","33"
86,12198,"2007-03-18 00:37:46.996577","33"
533,8676,"2007-04-29 14:27:32.996577","33"
438,11933,"2007-03-17 15:06:46.996577","33"
51,7207,"2007-04-27 07:41:52.996577","33"
454,15301,"2007-03-22 18:12:42.996577","33"
454,1861,"2007-02-16 23:45:57.996577","33"
438,5426,"2007-04-09 19:33:13.996577","33"
102,5509,"2007-04-09 23:23:12.996577","33"
522,3191,"2007-02-20 22:15:05.996577","33"
522,15921,"2007-03-23 16:35:20.996577","33"
114,7462,"2007-04-27 17:16:13.996577","33"
454,5446,"2007-04-09 20:28:21.996577","33"
390,4968,"2007-04-08 22:17:45.996577","33"
230,11914,"2007-03-17 14:33:08.996577","33"
51,1373,"2007-02-15 13:16:30.996577","33"
297,7933,"2007-04-28 10:55:53.996577","33"
451,7018,"2007-04-27 00:48:48.996577","33"
114,15646,"2007-03-23 06:48:21.996577","33"
86,3207,"2007-02-20 23:11:42.996577","33"
522,10821,"2007-03-01 21:22:53.996577","33"
64,3982,"2007-04-06 21:42:42.996577","33"
114,3924,"2007-04-06 19:06:28.996577","33"
114,6754,"2007-04-12 13:27:50.996577","33"
51,14903,"2007-03-22 03:00:16.996577","33"
64,4690,"2007-04-08 09:32:28.996577","33"
314,14145,"2007-03-21 00:40:04.996577","33"
7,6761,"2007-04-12 13:46:08.996577","33"
451,13100,"2007-03-19 09:24:11.996577","33"
51,10780,"2007-03-01 19:42:50.996577","33"
454,14799,"2007-03-21 23:13:23.996577","33"
7,4238,"2007-04-07 11:50:46.996577","33"
454,13496,"2007-03-20 00:10:55.996577","33"
237,8748,"2007-04-29 17:37:03.996577","33"
64,6698,"2007-04-12 11:13:26.996577","33"
438,7598,"2007-04-27 22:04:27.996577","33"
454,3221,"2007-02-21 00:18:13.996577","33"
297,11413,"2007-03-02 18:03:45.996577","33"
84,10872,"2007-03-01 22:56:16.996577","33"
314,13553,"2007-03-20 02:35:47.996577","33"
454,3622,"2007-04-06 04:33:30.996577","33"
172,6875,"2007-04-12 18:51:31.996577","33"
102,8186,"2007-04-28 20:58:53.996577","33"
451,13380,"2007-03-19 20:05:24.996577","33"
462,9891,"2007-04-30 12:34:10.996577","33"
230,10050,"2007-04-30 17:41:55.996577","33"
86,14122,"2007-03-20 23:57:27.996577","33"
86,1822,"2007-02-16 20:12:11.996577","33"
84,13115,"2007-03-19 09:56:09.996577","33"
451,10950,"2007-03-02 01:53:34.996577","33"
314,11908,"2007-03-17 14:11:35.996577","33"
237,1518,"2007-02-15 22:05:03.996577","33"
462,13328,"2007-03-19 18:24:27.996577","33"
172,10312,"2007-03-01 02:57:32.996577","33"
462,1926,"2007-02-17 04:52:56.996577","33"
237,9661,"2007-04-30 04:35:03.996577","33"
230,8815,"2007-04-29 20:19:52.996577","33"
172,7194,"2007-04-27 07:08:24.996577","33"
7,3007,"2007-02-20 08:40:19.996577","33"
230,2777,"2007-02-19 16:44:52.996577","33"
522,5514,"2007-04-09 23:38:08.996577","33"
51,7398,"2007-04-27 14:35:48.996577","33"
314,9191,"2007-04-30 10:54:17.996577","33"
7,8422,"2007-04-29 05:31:21.996577","33"
230,12079,"2007-03-17 20:32:43.996577","33"
522,5271,"2007-04-09 12:53:27.996577","33"
454,10005,"2007-04-30 16:22:17.996577","33"
114,5625,"2007-04-10 04:12:28.996577","33"
522,9227,"2007-04-30 12:04:39.996577","33"
7,10423,"2007-03-01 06:48:19.996577","33"
102,16031,"2007-03-23 20:27:52.996577","33"
533,14018,"2007-05-14 13:44:29.996577","33"
451,1851,"2007-02-16 23:00:52.996577","33"
297,11780,"2007-03-17 09:02:50.996577","33"
86,3611,"2007-04-06 04:05:44.996577","33"
390,3147,"2007-02-20 18:53:43.996577","33"
237,2492,"2007-02-18 20:32:41.996577","33"
522,4563,"2007-04-08 03:37:21.996577","33"
86,15715,"2007-03-23 09:26:06.996577","33"
438,7374,"2007-04-27 13:49:23.996577","33"
86,5295,"2007-04-09 13:53:32.996577","33"
390,9314,"2007-04-30 15:33:45.996577","33"
533,14800,"2007-03-21 23:14:44.996577","33"
314,6666,"2007-04-12 10:00:41.996577","33"
462,6710,"2007-04-12 11:51:35.996577","33"
230,10057,"2007-04-30 17:48:44.996577","33"
172,13067,"2007-03-19 08:19:43.996577","33"
522,4701,"2007-04-08 10:07:14.996577","33"
438,6615,"2007-04-12 07:04:48.996577","33"
390,13473,"2007-03-19 23:32:16.996577","33"
451,5518,"2007-04-09 23:43:37.996577","33"
102,9780,"2007-04-30 08:38:48.996577","33"
314,14682,"2007-03-21 18:54:23.996577","33"
51,9649,"2007-04-30 04:15:20.996577","33"
297,5743,"2007-04-10 10:26:04.996577","33"
237,7951,"2007-04-28 11:49:42.996577","33"
86,15099,"2007-03-22 10:17:42.996577","33"
102,12495,"2007-03-18 11:25:03.996577","33"
84,11453,"2007-03-02 19:28:31.996577","33"
237,13914,"2007-03-20 15:07:23.996577","33"
314,3517,"2007-04-05 23:21:01.996577","33"
297,11269,"2007-03-02 12:40:07.996577","33"
438,8547,"2007-04-29 09:38:41.996577","33"
314,7004,"2007-04-27 00:04:31.996577","33"
522,4078,"2007-04-07 03:33:31.996577","33"
462,8757,"2007-04-29 17:47:36.996577","33"
451,3316,"2007-02-21 06:48:44.996577","33"
64,8602,"2007-04-29 11:32:53.996577","33"
533,1652,"2007-02-16 08:00:03.996577","33"
390,4310,"2007-04-07 15:59:22.996577","33"
114,7565,"2007-04-27 21:02:25.996577","33"
102,4089,"2007-04-07 04:14:25.996577","33"
237,12469,"2007-03-18 10:21:33.996577","33"
51,13098,"2007-03-19 09:20:25.996577","33"
297,14403,"2007-03-21 09:09:00.996577","33"
533,6834,"2007-04-12 17:22:03.996577","33"
454,12347,"2007-03-18 05:46:36.996577","33"
438,9082,"2007-04-30 06:39:48.996577","33"
454,14843,"2007-03-22 00:33:51.996577","33"
7,9624,"2007-04-30 02:58:29.996577","33"
51,8693,"2007-04-29 15:12:39.996577","33"
522,8966,"2007-04-30 02:22:38.996577","33"
237,1500,"2007-02-15 20:29:11.996577","33"
114,3094,"2007-02-20 14:35:17.996577","33"
362,3393,"2007-02-21 13:42:53.996577","32"
128,6481,"2007-04-12 00:18:41.996577","32"
158,13854,"2007-03-20 13:17:08.996577","32"
254,5826,"2007-04-10 14:49:28.996577","32"
242,9730,"2007-04-30 07:18:34.996577","32"
167,6269,"2007-04-11 14:27:09.996577","32"
569,13287,"2007-03-19 16:56:50.996577","32"
452,1794,"2007-02-16 18:37:03.996577","32"
122,13812,"2007-03-20 11:30:09.996577","32"
244,6374,"2007-04-11 20:04:36.996577","32"
362,14129,"2007-03-21 00:10:41.996577","32"
35,13735,"2007-03-20 08:59:27.996577","32"
254,2082,"2007-02-17 15:41:58.996577","32"
452,14660,"2007-03-21 18:11:47.996577","32"
503,15056,"2007-03-22 08:44:20.996577","32"
259,6074,"2007-04-11 03:28:22.996577","32"
470,11711,"2007-03-17 05:59:21.996577","32"
442,13004,"2007-03-19 06:08:34.996577","32"
346,11375,"2007-03-02 16:43:22.996577","32"
259,9205,"2007-04-30 11:15:06.996577","32"
406,11603,"2007-03-17 01:50:36.996577","32"
1,12250,"2007-03-18 02:25:55.996577","32"
128,10011,"2007-04-30 16:31:07.996577","32"
470,13592,"2007-03-20 04:19:01.996577","32"
306,8702,"2007-04-29 15:33:03.996577","32"
28,8901,"2007-04-29 23:35:38.996577","32"
141,4297,"2007-04-07 14:52:35.996577","32"
452,4353,"2007-04-07 17:47:31.996577","32"
532,13038,"2007-03-19 07:23:42.996577","32"
452,2504,"2007-02-18 21:48:19.996577","32"
122,8077,"2007-04-28 16:23:01.996577","32"
245,6795,"2007-04-12 15:09:26.996577","32"
141,11412,"2007-03-02 18:01:17.996577","32"
550,9616,"2007-04-30 02:33:27.996577","32"
535,14522,"2007-03-21 13:30:00.996577","32"
28,7580,"2007-04-27 21:36:06.996577","32"
306,7225,"2007-04-27 08:15:38.996577","32"
167,5413,"2007-04-09 18:57:08.996577","32"
244,1595,"2007-02-16 03:52:12.996577","32"
306,12225,"2007-03-18 01:28:37.996577","32"
277,3897,"2007-04-06 17:40:09.996577","32"
158,15763,"2007-03-23 11:31:25.996577","32"
259,14170,"2007-03-21 01:29:05.996577","32"
242,1483,"2007-02-15 19:50:24.996577","32"
242,2691,"2007-02-19 11:35:16.996577","32"
141,12032,"2007-03-17 18:42:52.996577","32"
125,14456,"2007-03-21 11:06:35.996577","32"
569,5003,"2007-04-08 23:47:29.996577","32"
120,14969,"2007-03-22 05:17:41.996577","32"
28,5817,"2007-04-10 14:17:38.996577","32"
158,2035,"2007-02-17 12:13:35.996577","32"
532,5887,"2007-04-10 18:14:13.996577","32"
503,15077,"2007-03-22 09:37:44.996577","32"
532,12061,"2007-03-17 19:42:01.996577","32"
122,11044,"2007-03-02 04:33:53.996577","32"
245,9088,"2007-04-30 06:49:28.996577","32"
28,10294,"2007-03-01 02:16:38.996577","32"
128,6687,"2007-04-12 10:47:49.996577","32"
362,14759,"2007-03-21 21:57:24.996577","32"
122,2240,"2007-02-18 02:56:53.996577","32"
89,7995,"2007-04-28 13:28:35.996577","32"
342,11446,"2007-03-02 19:02:03.996577","32"
306,9242,"2007-04-30 12:32:24.996577","32"
342,11568,"2007-03-16 23:58:27.996577","32"
242,4426,"2007-04-07 20:56:58.996577","32"
122,13171,"2007-03-19 12:17:20.996577","32"
128,5647,"2007-04-10 05:37:06.996577","32"
125,15055,"2007-03-22 08:43:05.996577","32"
346,10389,"2007-03-01 05:15:09.996577","32"
470,11742,"2007-03-17 07:17:09.996577","32"
342,12522,"2007-03-18 12:14:06.996577","32"
569,1463,"2007-02-15 19:06:17.996577","32"
28,15491,"2007-03-23 00:37:06.996577","32"
362,9784,"2007-04-30 08:49:58.996577","32"
532,11251,"2007-03-02 12:09:15.996577","32"
158,5672,"2007-04-10 06:48:04.996577","32"
15,5717,"2007-04-10 09:30:29.996577","32"
120,14001,"2007-03-20 18:35:41.996577","32"
259,1723,"2007-02-16 13:42:44.996577","32"
244,4814,"2007-04-08 15:39:35.996577","32"
532,6598,"2007-04-12 06:06:51.996577","32"
1,5244,"2007-04-09 11:52:33.996577","32"
254,13045,"2007-03-19 07:46:01.996577","32"
405,15932,"2007-03-23 17:00:06.996577","32"
125,6268,"2007-04-11 14:24:00.996577","32"
550,7838,"2007-04-28 07:28:47.996577","32"
128,12910,"2007-03-19 02:51:39.996577","32"
245,3157,"2007-02-20 19:36:20.996577","32"
1,10437,"2007-03-01 07:19:30.996577","32"
242,10650,"2007-03-01 14:47:11.996577","32"
120,6503,"2007-04-12 01:46:33.996577","32"
244,13630,"2007-03-20 05:34:22.996577","32"
535,12233,"2007-03-18 01:45:20.996577","32"
89,13823,"2007-03-20 12:10:36.996577","32"
503,9974,"2007-04-30 15:19:37.996577","32"
35,12055,"2007-03-17 19:30:45.996577","32"
520,5799,"2007-04-10 13:22:01.996577","32"
125,8375,"2007-04-29 03:53:56.996577","32"
244,13928,"2007-03-20 15:40:54.996577","32"
362,4646,"2007-04-08 07:51:52.996577","32"
362,7172,"2007-04-27 06:27:42.996577","32"
259,7817,"2007-04-28 06:49:21.996577","32"
452,1203,"2007-02-15 00:37:28.996577","32"
141,12107,"2007-03-17 21:24:50.996577","32"
342,9164,"2007-04-30 09:52:40.996577","32"
306,11440,"2007-03-02 18:52:28.996577","32"
346,1994,"2007-02-17 09:35:32.996577","32"
550,11969,"2007-03-17 16:18:03.996577","32"
406,7109,"2007-04-27 03:57:23.996577","32"
520,6029,"2007-04-11 01:05:12.996577","32"
569,10884,"2007-03-01 23:15:59.996577","32"
125,10583,"2007-03-01 12:23:01.996577","32"
141,15964,"2007-03-23 18:13:51.996577","32"
520,12628,"2007-03-18 16:08:51.996577","32"
141,3434,"2007-02-21 17:36:54.996577","32"
342,6429,"2007-04-11 22:31:16.996577","32"
158,8957,"2007-04-30 02:02:36.996577","32"
158,5988,"2007-04-10 23:24:04.996577","32"
405,8482,"2007-04-29 07:14:59.996577","32"
520,8294,"2007-04-29 01:01:07.996577","32"
406,9660,"2007-04-30 04:31:43.996577","32"
442,9180,"2007-04-30 10:31:41.996577","32"
520,15948,"2007-03-23 17:27:59.996577","32"
535,3228,"2007-02-21 00:48:50.996577","32"
362,1615,"2007-02-16 05:28:54.996577","32"
28,9544,"2007-04-30 00:13:17.996577","32"
346,8505,"2007-04-29 07:51:18.996577","32"
35,11298,"2007-03-02 14:00:58.996577","32"
167,8793,"2007-04-29 19:25:48.996577","32"
405,12425,"2007-03-18 08:46:32.996577","32"
120,8046,"2007-04-28 15:18:07.996577","32"
405,4401,"2007-04-07 19:54:53.996577","32"
405,14274,"2007-03-21 04:57:46.996577","32"
35,11452,"2007-03-02 19:28:18.996577","32"
15,15178,"2007-03-22 14:04:30.996577","32"
362,7485,"2007-04-27 17:57:35.996577","32"
15,11141,"2007-03-02 07:57:37.996577","32"
306,9774,"2007-04-30 08:26:17.996577","32"
569,4204,"2007-04-07 09:52:44.996577","32"
470,13585,"2007-03-20 04:00:49.996577","32"
28,4951,"2007-04-08 21:26:47.996577","32"
125,11832,"2007-03-17 11:23:57.996577","32"
89,9767,"2007-04-30 08:15:15.996577","32"
550,5727,"2007-04-10 09:53:54.996577","32"
122,6427,"2007-04-11 22:26:00.996577","32"
89,1407,"2007-02-15 15:13:33.996577","32"
120,3133,"2007-02-20 17:46:58.996577","32"
28,11444,"2007-03-02 19:01:21.996577","32"
442,9873,"2007-04-30 12:00:44.996577","32"
28,8464,"2007-04-29 06:46:46.996577","32"
550,15431,"2007-03-22 22:55:13.996577","32"
128,9234,"2007-04-30 12:14:20.996577","32"
15,12551,"2007-03-18 13:14:52.996577","32"
569,11946,"2007-03-17 15:34:19.996577","32"
242,3471,"2007-04-05 21:20:10.996577","32"
442,1251,"2007-02-15 04:27:21.996577","32"
1,14762,"2007-03-21 22:02:23.996577","32"
244,11157,"2007-03-02 08:26:41.996577","32"
158,7732,"2007-04-28 03:31:58.996577","32"
209,8816,"2007-04-29 20:21:26.996577","32"
254,2138,"2007-02-17 19:56:40.996577","32"
158,6416,"2007-04-11 21:57:40.996577","32"
277,13122,"2007-03-19 10:22:15.996577","32"
520,11566,"2007-03-16 23:57:01.996577","32"
405,15383,"2007-03-22 20:59:46.996577","32"
